src.fid;src.device_id;src.ab_eoi_code;Status;src.network;Region;Gewest;Municipality;Gemeente;src.Name;src.timestamp;src.Value;Google Maps;Google Street View;Geo Point
pm10_hmean_station.fid--17262e03_197a4795c21_-497a;10831;BETN047;Active;Flanders;;;;;42N047 - Hasselt;2025-06-23T21:00:00+02:00;13;https://www.google.com/maps/search/?api=1&query=181115%2C219278;https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=181115%2C219278;50.936189381853765, 5.354360289979902
pm10_hmean_station.fid--17262e03_197a4795c21_-4977;6786;BETR801;Active;Flanders;;;;;42R801 - Borgerhout;2025-06-23T21:00:00+02:00;12;https://www.google.com/maps/search/?api=1&query=211080%2C154407;https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=211080%2C154407;51.20966253090992, 4.431821046968845
pm10_hmean_station.fid--17262e03_197a4795c21_-4975;10743;BETR803;Active;Flanders;;;;;42R803 - Antwerpen (Park Spoor Noord);2025-06-23T21:00:00+02:00;29;https://www.google.com/maps/search/?api=1&query=213190%2C154170;https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=213190%2C154170;51.22862981306364, 4.428454177535568
pm10_hmean_station.fid--17262e03_197a4795c21_-496f;10610;BETR834;Active;Flanders;;;;;42R834 - Boom;2025-06-23T21:00:00+02:00;14;https://www.google.com/maps/search/?api=1&query=197988%2C150795;https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=197988%2C150795;51.092000037504356, 4.380103544882495
pm10_hmean_station.fid--17262e03_197a4795c21_-4962;6943;BETN093;Active;Wallonia;;;;;43N093 - Sinsin;2025-06-23T21:00:00+02:00;9;https://www.google.com/maps/search/?api=1&query=107410%2C211760;https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=107410%2C211760;50.27447751094961, 5.235168654774107
pm10_hmean_station.fid--17262e03_197a4795c21_-495c;6993;BETR221;Active;Wallonia;;;;;43R221 - Liège;2025-06-23T21:00:00+02:00;11;https://www.google.com/maps/search/?api=1&query=150514%2C239023;https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=150514%2C239023;50.658444416786566, 5.627835290852658
pm10_hmean_station.fid--17262e03_197a4795c21_-494f;7125;BETR750;Active;Flanders;;;;;44R750 - Zelzate;2025-06-23T21:00:00+02:00;16;https://www.google.com/maps/search/?api=1&query=209705%2C111845;https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=209705%2C111845;51.19606326849923, 3.8229200468043354
pm10_hmean_station.fid--17262e03_197a4795c21_-494c;7143;BETR502;Active;Wallonia;;;;;45R502 - Lodelinsart;2025-06-23T21:00:00+02:00;13;https://www.google.com/maps/search/?api=1&query=124240%2C156390;https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=124240%2C156390;50.42899539289616, 4.4586808580217205
pm10_hmean_station.fid--17262e03_197a4795c21_-4944;6153;BELAL02;Active;Flanders;;;;;40AL02 - Beveren;2025-06-23T20:00:00+02:00;9;https://www.google.com/maps/search/?api=1&query=221640%2C140660;https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=221640%2C140660;51.30452079034417, 4.234832753144062
pm10_hmean_station.fid--17262e03_197a4795c21_-493d;6301;BELMN01;Active;Flanders;;;;;40MN01 - Menen;2025-06-23T20:00:00+02:00;13;https://www.google.com/maps/search/?api=1&query=165530%2C61230;https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=165530%2C61230;50.79346904431341, 3.1096418744986645
pm10_hmean_station.fid--17262e03_197a4795c21_-493c;6324;BELOB01;Active;Flanders;;;;;40OB01 - Oostrozebeke;2025-06-23T20:00:00+02:00;15;https://www.google.com/maps/search/?api=1&query=179078%2C75367;https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=179078%2C75367;50.91722844102679, 3.3073857993357563
pm10_hmean_station.fid--17262e03_197a4795c21_-4939;11061;BELZB07;Active;Flanders;;;;;40ZB07 - Zeebrugge;2025-06-23T20:00:00+02:00;24;https://www.google.com/maps/search/?api=1&query=224173%2C69794;https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=224173%2C69794;51.32178391495644, 3.2182131043832807
pm10_hmean_station.fid--17262e03_197a4795c21_-4938;11074;BELZB08;Active;Flanders;;;;;40ZB08 - Zeebrugge (Evendijk-Oost);2025-06-23T20:00:00+02:00;27;https://www.google.com/maps/search/?api=1&query=225138%2C69418;https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=225138%2C69418;51.330403831641554, 3.212604898952718
pm10_hmean_station.fid--17262e03_197a4795c21_-4933;6626;BETR012;Active;Brussels;;;;;41R012 - Uccle;2025-06-23T20:00:00+02:00;10;https://www.google.com/maps/search/?api=1&query=165130%2C149280;https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=165130%2C149280;50.796631638497885, 4.358538856351678
pm10_hmean_station.fid--17262e03_197a4795c21_-492c;11030;BETMK02;Active;Flanders;;;;;42MK02 - Merksem;2025-06-23T20:00:00+02:00;11;https://www.google.com/maps/search/?api=1&query=215624%2C154103;https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=215624%2C154103;51.250507862508094, 4.427522934333513
pm10_hmean_station.fid--17262e03_197a4795c21_-4922;10929;BETR805;Active;Flanders;;;;;42R805 - Antwerpen (Belgiëlei);2025-06-23T20:00:00+02:00;14;https://www.google.com/maps/search/?api=1&query=210920%2C153690;https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=210920%2C153690;51.20822947181707, 4.4215592510652755
pm10_hmean_station.fid--17262e03_197a4795c21_-4921;10748;BETR817;Active;Flanders;;;;;42R817 - Antwerpen (Groenenborgerlaan);2025-06-23T20:00:00+02:00;12;https://www.google.com/maps/search/?api=1&query=207460%2C153440;https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=207460%2C153440;51.17713088779366, 4.4179486377777355
pm10_hmean_station.fid--17262e03_197a4795c21_-491d;100021;BETR842;Active;Flanders;;;;;42R842 - Mechelen (Hendrik Speecqvest);2025-06-23T20:00:00+02:00;14;https://www.google.com/maps/search/?api=1&query=190026%2C158034;https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=190026%2C158034;51.020374444318165, 4.483255334197501
pm10_hmean_station.fid--17262e03_197a4795c21_-491c;10937;BETZD01;Active;Flanders;;;;;42ZD01 - Zwijndrecht (Binnenplein);2025-06-23T20:00:00+02:00;17;https://www.google.com/maps/search/?api=1&query=211728%2C147007;https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=211728%2C147007;51.2154967122348, 4.325923016227136
pm10_hmean_station.fid--17262e03_197a4795c21_-4910;6950;BETN100;Active;Wallonia;;;;;43N100 - Dourbes;2025-06-23T20:00:00+02:00;9;https://www.google.com/maps/search/?api=1&query=87187%2C166172;https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=87187%2C166172;50.09568343419101, 4.594762762155877
pm10_hmean_station.fid--17262e03_197a4795c21_-490c;100029;BETR202;"Empty or value=""-9999""";Wallonia;;;;;43R202 - Liège;2025-06-23T20:00:00+02:00;;https://www.google.com/maps/search/?api=1&query=148172%2C235097;https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=148172%2C235097;50.63797831100492, 5.571781423606139
pm10_hmean_station.fid--17262e03_197a4795c21_-490a;7000;BETR222;Active;Wallonia;;;;;43R222 - Seraing;2025-06-23T20:00:00+02:00;15;https://www.google.com/maps/search/?api=1&query=145438%2C235031;https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=145438%2C235031;50.61341250148189, 5.570222814112581
pm10_hmean_station.fid--17262e03_197a4795c21_-48fd;6334;BELRL01;Active;Flanders;;;;;44RL01 - Roeselare;2025-06-23T20:00:00+02:00;12;https://www.google.com/maps/search/?api=1&query=183280%2C62340;https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=183280%2C62340;50.95317728023859, 3.121155598901244
pm10_hmean_station.fid--17262e03_197a4795c21_-48fc;7135;BETR501;Active;Wallonia;;;;;45R501 - Charleroi;2025-06-23T20:00:00+02:00;11;https://www.google.com/maps/search/?api=1&query=122050%2C155930;https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=122050%2C155930;50.40931145201488, 4.452171781049859
pm10_hmean_station.fid--17262e03_197a4795c21_-48f8;7162;BETR512;Active;Wallonia;;;;;45R512 - Marchienne;2025-06-23T20:00:00+02:00;13;https://www.google.com/maps/search/?api=1&query=121880%2C151930;https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=121880%2C151930;50.407810199416645, 4.395897117039241
pm10_hmean_station.fid--17262e03_197a4795c21_-48f5;100043;BETR515;Active;Wallonia;;;;;48R515 - Aeroport 1;2025-06-23T20:00:00+02:00;10;https://www.google.com/maps/search/?api=1&query=126752%2C154028;https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=126752%2C154028;50.451600180544055, 4.425464746587248
pm10_hmean_station.fid--17262e03_197a4795c21_-48ef;10953;BELEG05;Active;Flanders;;;;;40EG05 - Rieme;2025-06-23T19:00:00+02:00;13;https://www.google.com/maps/search/?api=1&query=207276%2C109251;https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=207276%2C109251;51.17405383876952, 3.7860846523965366
pm10_hmean_station.fid--17262e03_197a4795c21_-48e3;6578;BETR001;Active;Brussels;;;;;41R001 - Molenbeek-Saint-Jean;2025-06-23T19:00:00+02:00;16;https://www.google.com/maps/search/?api=1&query=171030%2C147540;https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=171030%2C147540;50.84966548806797, 4.333819707712016
pm10_hmean_station.fid--17262e03_197a4795c21_-48d7;6749;BETN054;Active;Flanders;;;;;42N054 - Walshoutem;2025-06-23T19:00:00+02:00;14;https://www.google.com/maps/search/?api=1&query=155940%2C201869;https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=155940%2C201869;50.711706093733504, 5.103158609453958
pm10_hmean_station.fid--17262e03_197a4795c21_-48cf;10769;BETR818;Active;Flanders;;;;;42R818 - Antwerpen (Burchtse Weel);2025-06-23T19:00:00+02:00;12;https://www.google.com/maps/search/?api=1&query=211367%2C148728;https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=211367%2C148728;51.212258108540006, 4.350554534328846
pm10_hmean_station.fid--17262e03_197a4795c21_-48cb;10937;BETZD01;Active;Flanders;;;;;42ZD01 - Zwijndrecht (Binnenplein);2025-06-23T19:00:00+02:00;14;https://www.google.com/maps/search/?api=1&query=211728%2C147007;https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=211728%2C147007;51.2154967122348, 4.325923016227136
pm10_hmean_station.fid--17262e03_197a4795c21_-48c3;6919;BETN070;Active;Wallonia;;;;;43N070 - Mons;2025-06-23T19:00:00+02:00;14;https://www.google.com/maps/search/?api=1&query=128350%2C119540;https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=128350%2C119540;50.46519215642684, 3.9397143255238394
pm10_hmean_station.fid--17262e03_197a4795c21_-48bf;6950;BETN100;Active;Wallonia;;;;;43N100 - Dourbes;2025-06-23T19:00:00+02:00;8;https://www.google.com/maps/search/?api=1&query=87187%2C166172;https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=87187%2C166172;50.09568343419101, 4.594762762155877
pm10_hmean_station.fid--17262e03_197a4795c21_-48bc;6970;BETN132;Active;Wallonia;;;;;43N132 - Habay-La-Neuve;2025-06-23T19:00:00+02:00;9;https://www.google.com/maps/search/?api=1&query=46070%2C240980;https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=46070%2C240980;49.71928118788111, 5.630397740609144
pm10_hmean_station.fid--17262e03_197a4795c21_-48b9;7000;BETR222;Active;Wallonia;;;;;43R222 - Seraing;2025-06-23T19:00:00+02:00;19;https://www.google.com/maps/search/?api=1&query=145438%2C235031;https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=145438%2C235031;50.61341250148189, 5.570222814112581
pm10_hmean_station.fid--17262e03_197a4795c21_-48b8;7008;BETR223;Active;Wallonia;;;;;43R223 - Jemeppe;2025-06-23T19:00:00+02:00;12;https://www.google.com/maps/search/?api=1&query=146185%2C231210;https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=146185%2C231210;50.6206708788392, 5.516404755142998
pm10_hmean_station.fid--17262e03_197a4795c21_-48b6;10789;BETR401;Active;Wallonia;;;;;43R401 - Namur;2025-06-23T19:00:00+02:00;14;https://www.google.com/maps/search/?api=1&query=128073%2C185253;https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=128073%2C185253;50.46242793960455, 4.865260946011648
pm10_hmean_station.fid--17262e03_197a4795c21_-48b5;7034;BETM705;Active;Flanders;;;;;44M705 - Roeselare;2025-06-23T19:00:00+02:00;19;https://www.google.com/maps/search/?api=1&query=182374%2C64521;https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=182374%2C64521;50.94535924135039, 3.152401590470013
pm10_hmean_station.fid--17262e03_197a4795c21_-48b1;7086;BETR701;Active;Flanders;;;;;44R701 - Gent;2025-06-23T19:00:00+02:00;17;https://www.google.com/maps/search/?api=1&query=194435%2C105169;https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=194435%2C105169;51.05833171626477, 3.729298171690588
pm10_hmean_station.fid--17262e03_197a4795c21_-48aa;7143;BETR502;Active;Wallonia;;;;;45R502 - Lodelinsart;2025-06-23T19:00:00+02:00;16;https://www.google.com/maps/search/?api=1&query=124240%2C156390;https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=124240%2C156390;50.42899539289616, 4.4586808580217205
pm10_hmean_station.fid--17262e03_197a4795c21_-4897;11061;BELZB07;Active;Flanders;;;;;40ZB07 - Zeebrugge;2025-06-23T18:00:00+02:00;17;https://www.google.com/maps/search/?api=1&query=224173%2C69794;https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=224173%2C69794;51.32178391495644, 3.2182131043832807
pm10_hmean_station.fid--17262e03_197a4795c21_-4892;6578;BETR001;Active;Brussels;;;;;41R001 - Molenbeek-Saint-Jean;2025-06-23T18:00:00+02:00;15;https://www.google.com/maps/search/?api=1&query=171030%2C147540;https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=171030%2C147540;50.84966548806797, 4.333819707712016
pm10_hmean_station.fid--17262e03_197a4795c21_-4890;100033;BETREG1;Active;Brussels;;;;;41REG1 - Brussel (Bld du Régent);2025-06-23T18:00:00+02:00;21;https://www.google.com/maps/search/?api=1&query=170351%2C149877;https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=170351%2C149877;50.84356660319525, 4.367005785367071
pm10_hmean_station.fid--17262e03_197a4795c21_-488f;10939;BETAL09;Active;Flanders;;;;;42AL09 - Antwerpen (Van Averbekelaan);2025-06-23T18:00:00+02:00;12;https://www.google.com/maps/search/?api=1&query=213320%2C150543;https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=213320%2C150543;51.2298134181564, 4.376531512921883
pm10_hmean_station.fid--17262e03_197a4795c21_-4889;6704;BETN016;Active;Flanders;;;;;42N016 - Dessel;2025-06-23T18:00:00+02:00;22;https://www.google.com/maps/search/?api=1&query=214045%2C205542;https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=214045%2C205542;51.23365220616227, 5.1639788463317595
pm10_hmean_station.fid--17262e03_197a4795c21_-4882;10743;BETR803;Active;Flanders;;;;;42R803 - Antwerpen (Park Spoor Noord);2025-06-23T18:00:00+02:00;15;https://www.google.com/maps/search/?api=1&query=213190%2C154170;https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=213190%2C154170;51.22862981306364, 4.428454177535568
pm10_hmean_station.fid--17262e03_197a4795c21_-4881;10762;BETR804;Active;Flanders;;;;;42R804 - Antwerpen (Ring);2025-06-23T18:00:00+02:00;12;https://www.google.com/maps/search/?api=1&query=210707%2C155115;https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=210707%2C155115;51.206303948654636, 4.441947090848597
pm10_hmean_station.fid--17262e03_197a4795c21_-4880;10929;BETR805;Active;Flanders;;;;;42R805 - Antwerpen (Belgiëlei);2025-06-23T18:00:00+02:00;19;https://www.google.com/maps/search/?api=1&query=210920%2C153690;https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=210920%2C153690;51.20822947181707, 4.4215592510652755
pm10_hmean_station.fid--17262e03_197a4795c21_-487c;10610;BETR834;Active;Flanders;;;;;42R834 - Boom;2025-06-23T18:00:00+02:00;15;https://www.google.com/maps/search/?api=1&query=197988%2C150795;https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=197988%2C150795;51.092000037504356, 4.380103544882495
pm10_hmean_station.fid--17262e03_197a4795c21_-487a;10937;BETZD01;Active;Flanders;;;;;42ZD01 - Zwijndrecht (Binnenplein);2025-06-23T18:00:00+02:00;16;https://www.google.com/maps/search/?api=1&query=211728%2C147007;https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=211728%2C147007;51.2154967122348, 4.325923016227136
pm10_hmean_station.fid--17262e03_197a4795c21_-4879;10935;BETZD08;Active;Flanders;;;;;42ZD08 - Zwijndrecht (Neerstraat);2025-06-23T18:00:00+02:00;20;https://www.google.com/maps/search/?api=1&query=213042%2C147399;https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=213042%2C147399;51.22730931433437, 4.331523918163803
pm10_hmean_station.fid--17262e03_197a4795c21_-4878;6880;BETH201;Active;Wallonia;;;;;43H201 - Liège;2025-06-23T18:00:00+02:00;14;https://www.google.com/maps/search/?api=1&query=146700%2C233400;https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=146700%2C233400;50.62499156889806, 5.547464182570819
pm10_hmean_station.fid--17262e03_197a4795c21_-4874;11071;BETN064;Active;Wallonia;;;;;43N064 - Rixensart;2025-06-23T18:00:00+02:00;18;https://www.google.com/maps/search/?api=1&query=156712%2C158870;https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=156712%2C158870;50.72088837560367, 4.494362377317611
pm10_hmean_station.fid--17262e03_197a4795c21_-4872;6919;BETN070;Active;Wallonia;;;;;43N070 - Mons;2025-06-23T18:00:00+02:00;16;https://www.google.com/maps/search/?api=1&query=128350%2C119540;https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=128350%2C119540;50.46519215642684, 3.9397143255238394
pm10_hmean_station.fid--17262e03_197a4795c21_-486e;6950;BETN100;Active;Wallonia;;;;;43N100 - Dourbes;2025-06-23T18:00:00+02:00;10;https://www.google.com/maps/search/?api=1&query=87187%2C166172;https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=87187%2C166172;50.09568343419101, 4.594762762155877
pm10_hmean_station.fid--17262e03_197a4795c21_-4867;7008;BETR223;Active;Wallonia;;;;;43R223 - Jemeppe;2025-06-23T18:00:00+02:00;13;https://www.google.com/maps/search/?api=1&query=146185%2C231210;https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=146185%2C231210;50.6206708788392, 5.516404755142998
pm10_hmean_station.fid--17262e03_197a4795c21_-4866;7021;BETR240;Active;Wallonia;;;;;43R240 - Engis;2025-06-23T18:00:00+02:00;16;https://www.google.com/maps/search/?api=1&query=141940%2C222850;https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=141940%2C222850;50.58361434736863, 5.397446050127331
pm10_hmean_station.fid--17262e03_197a4795c21_-4863;7042;BETN012;Active;Flanders;;;;;44N012 - Moerkerke;2025-06-23T18:00:00+02:00;10;https://www.google.com/maps/search/?api=1&query=216550%2C79753;https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=216550%2C79753;51.254573622436354, 3.3625358887016032
pm10_hmean_station.fid--17262e03_197a4795c21_-4860;7086;BETR701;Active;Flanders;;;;;44R701 - Gent;2025-06-23T18:00:00+02:00;18;https://www.google.com/maps/search/?api=1&query=194435%2C105169;https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=194435%2C105169;51.05833171626477, 3.729298171690588
pm10_hmean_station.fid--17262e03_197a4795c21_-484f;10768;BELAL04;Active;Flanders;;;;;40AL04 - Beveren;2025-06-23T17:00:00+02:00;19;https://www.google.com/maps/search/?api=1&query=220093%2C144738;https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=220093%2C144738;51.2906675267467, 4.2933294769403885
pm10_hmean_station.fid--17262e03_197a4795c21_-484b;6218;BELHB23;Active;Flanders;;;;;40HB23 - Hoboken;2025-06-23T17:00:00+02:00;153;https://www.google.com/maps/search/?api=1&query=206699%2C148059;https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=206699%2C148059;51.17029803843535, 4.341005064562845
pm10_hmean_station.fid--17262e03_197a4795c21_-4848;10691;BELSA04;Active;Flanders;;;;;40SA04 - Hoevenen;2025-06-23T17:00:00+02:00;13;https://www.google.com/maps/search/?api=1&query=222679%2C152448;https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=222679%2C152448;51.3139288941448, 4.403868139749611
pm10_hmean_station.fid--17262e03_197a4795c21_-470a;6157;BELAL05;Active;Flanders;;;;;40AL05 - Beveren;2025-06-23T13:00:00+02:00;31;https://www.google.com/maps/search/?api=1&query=217029%2C143727;https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=217029%2C143727;51.26311771687359, 4.278889821667833
pm10_hmean_station.fid--17262e03_197a4795c21_-4845;11074;BELZB08;Active;Flanders;;;;;40ZB08 - Zeebrugge (Evendijk-Oost);2025-06-23T17:00:00+02:00;17;https://www.google.com/maps/search/?api=1&query=225138%2C69418;https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=225138%2C69418;51.330403831641554, 3.212604898952718
pm10_hmean_station.fid--17262e03_197a4795c21_-4709;10953;BELEG05;Active;Flanders;;;;;40EG05 - Rieme;2025-06-23T13:00:00+02:00;20;https://www.google.com/maps/search/?api=1&query=207276%2C109251;https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=207276%2C109251;51.17405383876952, 3.7860846523965366
pm10_hmean_station.fid--17262e03_197a4795c21_-4837;6716;BETN035;Active;Flanders;;;;;42N035 - Aarschot;2025-06-23T17:00:00+02:00;26;https://www.google.com/maps/search/?api=1&query=185359%2C182928;https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=185359%2C182928;50.97754137811419, 4.837618015698616
pm10_hmean_station.fid--17262e03_197a4795c21_-4706;6301;BELMN01;Active;Flanders;;;;;40MN01 - Menen;2025-06-23T13:00:00+02:00;21;https://www.google.com/maps/search/?api=1&query=165530%2C61230;https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=165530%2C61230;50.79346904431341, 3.1096418744986645
pm10_hmean_station.fid--17262e03_197a4795c21_-4834;6771;BETR020;Active;Flanders;;;;;42R020 - Vilvoorde;2025-06-23T17:00:00+02:00;47;https://www.google.com/maps/search/?api=1&query=181235%2C154777;https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=181235%2C154777;50.94138711459387, 4.436720763534069
pm10_hmean_station.fid--17262e03_197a4795c21_-4705;6324;BELOB01;Active;Flanders;;;;;40OB01 - Oostrozebeke;2025-06-23T13:00:00+02:00;21;https://www.google.com/maps/search/?api=1&query=179078%2C75367;https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=179078%2C75367;50.91722844102679, 3.3073857993357563
pm10_hmean_station.fid--17262e03_197a4795c21_-4832;6788;BETR802;Active;Flanders;;;;;42R802 - Borgerhout;2025-06-23T17:00:00+02:00;20;https://www.google.com/maps/search/?api=1&query=211064%2C154405;https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=211064%2C154405;51.2095187315834, 4.4317922307924436
